gbifID,institutionCode,collectionCode,occurrenceID,catalogNumber,recordNumber,recordedBy,fieldNumber,eventDate,year,month,day,eventRemarks,countryCode,stateProvince,locality,decimalLongitude,decimalLatitude,elevation,habitat,eventRemarks,references,basisOfRecord,taxonID,scientificNameID,family,genus,species,scientificName,taxonomicStatus,acceptedScientificName,datasetKey,mediaType,occurrenceRemarks,dynamicProperties,fieldNotes,reproductiveCondition,hasGeospatialIssues,hasCoordinate,coordinateUncertaintyInMeters,issue,image_url,acceptedScientificName_corr,Country_name,Binned_latitude
3762887437,ASU,Plants,adce3a86-b1cf-40ec-aa8d-e2e251a61170,,,,,2009-08-02T00:00:00,2009.0,8.0,2.0,,PE,,Jenaro Herrera 1; JH1,-73.6468,-4.8991,124.0,"Tropical Moist Forest, soil order: Ultisol",,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=29221940,PRESERVED_SPECIMEN,366722,,Moraceae,Brosimum,Brosimum utile,Brosimum utile subsp. ovatifolium (Ducke) C.C.Berg,ACCEPTED,Brosimum utile subsp. ovatifolium (Ducke) C.C.Berg,e05fd4c2-4d77-4c50-880e-1b22096af300,StillImage,Tree,,,,False,True,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,https://swbiodiversity.org/imglib/seinet/swnode/ASU_Plants/CSP12/CSP12090.jpg,Brosimum utile (Kunth) Pittier,Peru,"(-6, 4]"
3762881662,ASU,Plants,3bc88df7-d345-4540-bdee-cb110a956111,,,,Tree#_54,2010-08-17T00:00:00,2010.0,8.0,17.0,,EC,,Maquipucuna,-78.62804,-0.1175,1555.0,"Tropical Lower Montane Wet Forest, soil order: Inceptisol",,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=29226726,PRESERVED_SPECIMEN,48086,,Myrtaceae,Myrcia,Myrcia splendens,Myrcia fallax (A.Rich.) DC.,SYNONYM,Myrcia splendens (Sw.) DC.,e05fd4c2-4d77-4c50-880e-1b22096af300,StillImage,Tree#_54; Tree,,,,False,True,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,https://swbiodiversity.org/imglib/seinet/swnode/ASU_Plants/CSP21/CSP21146_lg.jpg,Myrcia splendens (Sw.) DC.,Ecuador,"(-6, 4]"
3762880676,ASU,Plants,661073e1-f00e-4348-a4cd-8a291ce10ffd,,,,,2010-11-16T00:00:00,2010.0,11.0,16.0,,EC,,El Cedral,-78.56722,-0.12407,2385.0,"Tropical Montane Wet Forest, soil order: Inceptisol",,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=29226902,PRESERVED_SPECIMEN,134111,,Cannabaceae,Trema,Trema integerrima,Trema integerrima (Beurl.) Standl.,ACCEPTED,Trema integerrima (Beurl.) Standl.,e05fd4c2-4d77-4c50-880e-1b22096af300,StillImage,Tree,,,,False,True,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,https://swbiodiversity.org/imglib/seinet/swnode/ASU_Plants/CSP21/CSP21322_lg.jpg,Trema micrantha (L.) Blume,Ecuador,"(-6, 4]"
3762879778,ASU,Plants,68e90d11-decb-4ea8-baa3-6fc409062929,,,,JEN_12-184; AsatAmaxRd - Yadvinder,2011-09-25T00:00:00,2011.0,9.0,25.0,,PE,,Jenaro Herrera; JEN-12,-73.62765,-4.89905,135.0,"Tropical Moist Forest, soil order: Entisol",,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=29228872,PRESERVED_SPECIMEN,366722,,Moraceae,Brosimum,Brosimum utile,Brosimum utile subsp. ovatifolium (Ducke) C.C.Berg,ACCEPTED,Brosimum utile subsp. ovatifolium (Ducke) C.C.Berg,e05fd4c2-4d77-4c50-880e-1b22096af300,StillImage,JEN_12-184; AsatAmaxRd - Yadvinder; Tree,,,,False,True,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,https://swbiodiversity.org/imglib/seinet/swnode/ASU_Plants/CSP25/CSP25505_lg.jpg,Brosimum utile (Kunth) Pittier,Peru,"(-6, 4]"
3762877450,ASU,Plants,cc436470-0255-4cc5-8b92-a8845c06091f,,,,,2010-11-29T00:00:00,2010.0,11.0,29.0,,PE,,Jenaro Herrera 1; JH1,-73.64638,-4.89874,124.0,"Tropical Moist Forest, soil order: Ultisol",,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=29222386,PRESERVED_SPECIMEN,366722,,Moraceae,Brosimum,Brosimum utile,Brosimum utile subsp. ovatifolium (Ducke) C.C.Berg,ACCEPTED,Brosimum utile subsp. ovatifolium (Ducke) C.C.Berg,e05fd4c2-4d77-4c50-880e-1b22096af300,,Tree,,,,False,True,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,,Brosimum utile (Kunth) Pittier,Peru,"(-6, 4]"
3762875866,ASU,Plants,6d241637-e13b-429a-a711-97082ed64414,,,,,2014-08-05T00:00:00,2014.0,8.0,5.0,,PE,,Los Amigos 2; LA2-cal 2,-70.1028,-12.5652,260.0,"Tropical Moist Forest, soil order: Ultisol",,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=29231080,PRESERVED_SPECIMEN,48086,,Myrtaceae,Myrcia,Myrcia splendens,Myrcia fallax (A.Rich.) DC.,SYNONYM,Myrcia splendens (Sw.) DC.,e05fd4c2-4d77-4c50-880e-1b22096af300,,Tree,,,,False,True,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,,Myrcia splendens (Sw.) DC.,Peru,"(-16, -6]"
3762874636,ASU,Plants,a139972e-e194-4a79-a866-b8f7995a377e,,,,,2010-05-17T00:00:00,2010.0,5.0,17.0,,PE,,Inkaterra 1; INK1,-69.04777,-12.53273,180.0,"Tropical Moist Forest, soil order: Inceptisol",,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=29226198,PRESERVED_SPECIMEN,48086,,Myrtaceae,Myrcia,Myrcia splendens,Myrcia fallax (A.Rich.) DC.,SYNONYM,Myrcia splendens (Sw.) DC.,e05fd4c2-4d77-4c50-880e-1b22096af300,StillImage,Tree,,,,False,True,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,https://swbiodiversity.org/imglib/seinet/swnode/ASU_Plants/CSP19/CSP19513_lg.jpg,Myrcia splendens (Sw.) DC.,Peru,"(-16, -6]"
3758936455,UNEMAT,NX-FANEROGAMAS,BRA:UNEMAT:NX-FANEROGAMAS:2223,2223,4060,,,1999-08-12T00:00:00,1999.0,8.0,12.0,,BR,Mato Grosso,Proprieadade de Alfredo Zingler.,-53.448889,-13.169444,,,,,PRESERVED_SPECIMEN,,,Myrtaceae,Myrcia,Myrcia splendens,Myrcia fallax (A.Rich.) DC.,SYNONYM,Myrcia splendens (Sw.) DC.,db751f00-3b60-41b6-a929-ae8dac633d9c,,"Casca cinza, esfoliante.[HABITAT=Borda de Floresta Ombrófila Aberta]",,,,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE,,Myrcia splendens (Sw.) DC.,Brazil,"(-16, -6]"
3758936446,UNEMAT,NX-FANEROGAMAS,BRA:UNEMAT:NX-FANEROGAMAS:2224,2224,BS541,"Lima H.S., Neto J.P.; Marimon B.S.",,2000-06-30T00:00:00,2000.0,6.0,30.0,,BR,Mato Grosso,Fazenda Volpec. Cerca de 2m da margem do Rio Forquilha.,-50.901417,-12.9341,,,,,PRESERVED_SPECIMEN,,,Myrtaceae,Myrcia,Myrcia splendens,Myrcia fallax (A.Rich.) DC.,SYNONYM,Myrcia splendens (Sw.) DC.,db751f00-3b60-41b6-a929-ae8dac633d9c,,Flores de corola branca. Casca rugosa. Ocasional.[HABITAT=Mata Ciliar inundável.],,,,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE,,Myrcia splendens (Sw.) DC.,Brazil,"(-16, -6]"
3758936442,UNEMAT,NX-FANEROGAMAS,BRA:UNEMAT:NX-FANEROGAMAS:2225,2225,4208,,,1999-12-03T00:00:00,1999.0,12.0,3.0,,BR,Mato Grosso,Área Urbana. No afluente do córrego pau d'alho.,-55.25,-13.166667,,,,,PRESERVED_SPECIMEN,,,Myrtaceae,Myrcia,Myrcia splendens,Myrcia fallax (A.Rich.) DC.,SYNONYM,Myrcia splendens (Sw.) DC.,db751f00-3b60-41b6-a929-ae8dac633d9c,,[HABITAT=Borda de Floresta Ombrófila Aberta Aluvial.],,,,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE,,Myrcia splendens (Sw.) DC.,Brazil,"(-16, -6]"
3758936285,UNEMAT,NX-FANEROGAMAS,BRA:UNEMAT:NX-FANEROGAMAS:4857,4857,CFB427,"Fernandes-Bulhão C., Stefanello D.; Lima H.; Athayde Filho F.P.; Felizardo M.P.P.; Pozzobom U.M.",,2004-02-22T00:00:00,2004.0,2.0,22.0,,BR,Mato Grosso,Fazenda Pontal. Foz do Rio Pindaíba.,-51.068722,-14.455583,,,,,PRESERVED_SPECIMEN,,,Moraceae,Ficus,Ficus guianensis,Ficus guianensis Desv. ex Ham.,ACCEPTED,Ficus guianensis Desv. ex Ham.,db751f00-3b60-41b6-a929-ae8dac633d9c,,"Casca lisa. Entrecasca avermelhada. Látex fracamente caramelo abundante. Sincônios jovens.,",,,,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE,,Ficus americana Aubl.,Brazil,"(-16, -6]"
3758935229,UNEMAT,NX-FANEROGAMAS,BRA:UNEMAT:NX-FANEROGAMAS:6479,6479,BS718,"Marimon B.S., Lima H.S.; Franczak D.D.",,2003-10-09T00:00:00,2003.0,10.0,9.0,,BR,Mato Grosso,"Fazenda Marruá. Margem do Rio São João, cerca de 800m da sede da Fazenda (rio abaixo).",-51.113833,-12.780583,,,,,PRESERVED_SPECIMEN,,,Myrtaceae,Myrcia,Myrcia splendens,Myrcia fallax (A.Rich.) DC.,SYNONYM,Myrcia splendens (Sw.) DC.,db751f00-3b60-41b6-a929-ae8dac633d9c,,Ocasional. Botões florais . Casca rugosa e fina.[HABITAT=Mata Ciliar Inundável],,,,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE,,Myrcia splendens (Sw.) DC.,Brazil,"(-16, -6]"
3758935180,UNEMAT,NX-FANEROGAMAS,BRA:UNEMAT:NX-FANEROGAMAS:2089,2089,BS391,,,1999-07-12T00:00:00,1999.0,7.0,12.0,,BR,Mato Grosso,Reserva Biológica Mário Viana. Córrego Bacaba. Próximo à cachoeira.,-52.360556,-14.723056,,,,,PRESERVED_SPECIMEN,,,Moraceae,Ficus,Ficus clusiifolia,"Ficus clusiifolia Schott ex Spreng., 1827",ACCEPTED,"Ficus clusiifolia Schott ex Spreng., 1827",db751f00-3b60-41b6-a929-ae8dac633d9c,,Ocasional. Sicônios alaranjados.[HABITAT=Mata de Galeria],,,,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE,,Ficus americana Aubl.,Brazil,"(-16, -6]"
3753626322,UB,UB,BRA:UB:UB:218425,218425,12462,"Plowman, T; Davis, EW; Cid, CA; Amaral, IL; Guedes, J",,1982-12-01T00:00:00,1982.0,12.0,,,BR,Amazonas,"Lago Tefé, northwest shore",-64.833333,-3.333333,,,,,PRESERVED_SPECIMEN,,,Moraceae,Ficus,Ficus mathewsii,Ficus mathewsii (Miq.) Miq.,ACCEPTED,Ficus mathewsii (Miq.) Miq.,d82d5a18-0428-4e52-be16-f509153e8126,,"Epiphytic shrub 8m. tall with white latex. Figs small, light green",,,,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,Ficus americana Aubl.,Brazil,"(-6, 4]"
3753625326,UB,UB,BRA:UB:UB:218423,218423,29258,"Prance, GT; Amaral, IL; Pipoly, JJ; TAvares, AS; Silva, MG; Mota, CDA, Cress, A",,1984-02-25T00:00:00,1984.0,2.0,25.0,,BR,Amazonas,Vicinity of S. River on S part of N,-63.35,0.865833,1300.0,,,,PRESERVED_SPECIMEN,,,Moraceae,Ficus,Ficus mathewsii,Ficus mathewsii (Miq.) Miq.,ACCEPTED,Ficus mathewsii (Miq.) Miq.,d82d5a18-0428-4e52-be16-f509153e8126,,Tree 4m; white latex; syconiia red,,,,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,Ficus americana Aubl.,Brazil,"(-6, 4]"
3753622324,UB,UB,BRA:UB:UB:218422,218422,968,"Amaral, IL; Silva, MN; Monteiro, OP; Lima, J; Brako, L; Reese, WD; Dibben, M",,1993-04-26T00:00:00,1993.0,4.0,26.0,,BR,Pará,"Estrada Santarém-Cuiabá, BR 163, Km 794, Serra do Cachimbo, Base aérea, margem do rio Braço-Norte, afluente do Curuá",-54.9,-9.366667,,,,,PRESERVED_SPECIMEN,,,Moraceae,Ficus,Ficus mathewsii,Ficus mathewsii (Miq.) Miq.,ACCEPTED,Ficus mathewsii (Miq.) Miq.,d82d5a18-0428-4e52-be16-f509153e8126,,Árvore de +- 12m de altura x 20cm de diâmetro; frutos imaturos verdes; resina incolor,,,,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,Ficus americana Aubl.,Brazil,"(-16, -6]"
3753618328,UB,UB,BRA:UB:UB:218419,218419,1205,"Amaral, IL; Monteiro, OP; Lima, J; Brako, L; Reese, WD; Dibben, M",,1983-05-07T00:00:00,1983.0,5.0,7.0,,BR,Pará,"Estrada Santarém-Cuiabá, BR 163, entre os Km 877 a 876, Serra do cachimbo, margem esquerda do rio Curuá próximo a uma campina",-54.916667,-8.75,,,,,PRESERVED_SPECIMEN,,,Moraceae,Ficus,Ficus mathewsii,Ficus mathewsii (Miq.) Miq.,ACCEPTED,Ficus mathewsii (Miq.) Miq.,d82d5a18-0428-4e52-be16-f509153e8126,,"Arvoreta de +- 6m de altura, vivendo sobre pedra; frutos maturos amarelos",,,,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,Ficus americana Aubl.,Brazil,"(-16, -6]"
3753613321,UB,UB,BRA:UB:UB:218432,218432,154,"Tavares, AS; Amaral, IL; Silva, MG; Mario",,1984-02-24T00:00:00,1984.0,2.0,24.0,,BR,Amazonas,"Platô da Serra Aracá, parte SE da Serra Norte",-63.366667,-0.85,1200.0,,,,PRESERVED_SPECIMEN,,,Moraceae,Ficus,Ficus mathewsii,Ficus mathewsii (Miq.) Miq.,ACCEPTED,Ficus mathewsii (Miq.) Miq.,d82d5a18-0428-4e52-be16-f509153e8126,,Árvore de 7m de altura; frutos imaturos verdes,,,,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,Ficus americana Aubl.,Brazil,"(-6, 4]"
3711573342,UB,UB,BRA:UB:UB:131666,131666,541,"Lima, HS",,2000-06-30T00:00:00,2000.0,6.0,30.0,,BR,Mato Grosso,Fazenda Volpec.,-50.901389,-12.933889,,,,,PRESERVED_SPECIMEN,,,Myrtaceae,Myrcia,Myrcia splendens,Myrcia fallax (A.Rich.) DC.,SYNONYM,Myrcia splendens (Sw.) DC.,d82d5a18-0428-4e52-be16-f509153e8126,,Flores de corola branca.; Árvore 8m.; Mata ciliar,,,,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,Myrcia splendens (Sw.) DC.,Brazil,"(-16, -6]"
3711573341,UB,UB,BRA:UB:UB:131648,131648,27702,"Harley, RM",,1988-12-23T00:00:00,1988.0,12.0,23.0,,BR,Bahia,Pico das Almas. Vertente Leste. Estada Fazenda Brumadinho-Fazenda Silvina.,-41.916667,-13.533333,,,,,PRESERVED_SPECIMEN,,,Myrtaceae,Myrcia,Myrcia splendens,Myrcia fallax (A.Rich.) DC.,SYNONYM,Myrcia splendens (Sw.) DC.,d82d5a18-0428-4e52-be16-f509153e8126,,Estames brancos.; Árvore 4-5m.; Mata secundária,,,,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,Myrcia splendens (Sw.) DC.,Brazil,"(-16, -6]"
3711572331,UB,UB,BRA:UB:UB:131647,131647,50289,"Hind, DJN",,1991-12-23T00:00:00,1991.0,12.0,23.0,,BR,Bahia,Subida da Forquilha da Serra.,-41.883333,-13.283333,,,,,PRESERVED_SPECIMEN,,,Myrtaceae,Myrcia,Myrcia splendens,Myrcia fallax (A.Rich.) DC.,SYNONYM,Myrcia splendens (Sw.) DC.,d82d5a18-0428-4e52-be16-f509153e8126,,Frutos vináceos.; Arvoreta 2m.,,,,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,Myrcia splendens (Sw.) DC.,Brazil,"(-16, -6]"
3711570338,UB,UB,BRA:UB:UB:131662,131662,63547,"Hatschbach, G",,1995-10-19T00:00:00,1995.0,10.0,19.0,,BR,Mato Grosso,"Rodovia MT-251, Rio do Casca.",-55.749722,-15.460556,,,,,PRESERVED_SPECIMEN,,,Myrtaceae,Myrcia,Myrcia splendens,Myrcia fallax (A.Rich.) DC.,SYNONYM,Myrcia splendens (Sw.) DC.,d82d5a18-0428-4e52-be16-f509153e8126,,Flor alva.; Arbusto 3m.,,,,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,Myrcia splendens (Sw.) DC.,Brazil,"(-16, -6]"
