gbifID,institutionCode,collectionCode,occurrenceID,catalogNumber,recordNumber,recordedBy,fieldNumber,eventDate,year,month,day,eventRemarks,countryCode,stateProvince,locality,decimalLongitude,decimalLatitude,elevation,habitat,eventRemarks,references,basisOfRecord,taxonID,scientificNameID,family,genus,species,scientificName,taxonomicStatus,acceptedScientificName,datasetKey,mediaType,occurrenceRemarks,dynamicProperties,fieldNotes,reproductiveCondition,hasGeospatialIssues,hasCoordinate,coordinateUncertaintyInMeters,issue,image_url,acceptedScientificName_corr,Country_name,Binned_latitude
3758936490,UNEMAT,NX-FANEROGAMAS,BRA:UNEMAT:NX-FANEROGAMAS:2274,2274,ES545,"Lima E.S., Silva E.F.",,2006-08-02T00:00:00,2006.0,8.0,2.0,,BR,Mato Grosso,Parque Estadual de Serra Azul.,-52.202472,-15.838889,,,,,PRESERVED_SPECIMEN,,,Myrtaceae,Myrcia,Myrcia mollis,Myrcia mollis (Kunth) DC.,ACCEPTED,Myrcia mollis (Kunth) DC.,db751f00-3b60-41b6-a929-ae8dac633d9c,,[HABITAT=Cerrado Típico rupestre.],,,,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE,,Myrcia splendens (Sw.) DC.,Brazil,"(-23, -13]"
3758936388,UNEMAT,NX-FANEROGAMAS,BRA:UNEMAT:NX-FANEROGAMAS:2245,2245,BS597,"Lima H.S., Neto J.P.; Marimon B.S.",,2000-08-09T00:00:00,2000.0,8.0,9.0,,BR,Mato Grosso,Fazenda Tracajá,-51.072917,-13.060417,239.0,,,,PRESERVED_SPECIMEN,,,Myrtaceae,Myrcia,Myrcia splendens,Myrcia rostrata DC.,SYNONYM,Myrcia splendens (Sw.) DC.,db751f00-3b60-41b6-a929-ae8dac633d9c,,Ocasional. Casca com fissuras longitudinais.[HABITAT=Cerrado s.s.],,,,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE,,Myrcia splendens (Sw.) DC.,Brazil,"(-23, -13]"
3758936384,UNEMAT,NX-FANEROGAMAS,BRA:UNEMAT:NX-FANEROGAMAS:2248,2248,5437,,,1983-10-19T00:00:00,1983.0,10.0,19.0,,BR,Distrito Federal,Córego na encosta sul do Morro.,-47.9,-15.583333,,,,,PRESERVED_SPECIMEN,,,Myrtaceae,Myrcia,Myrcia splendens,Myrcia rostrata DC.,SYNONYM,Myrcia splendens (Sw.) DC.,db751f00-3b60-41b6-a929-ae8dac633d9c,,Na margem da mata.[HABITAT=Mata Ciliar Seca],,,,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE,,Myrcia splendens (Sw.) DC.,Brazil,"(-23, -13]"
3758936380,UNEMAT,NX-FANEROGAMAS,BRA:UNEMAT:NX-FANEROGAMAS:2246,2246,BS578,"Lima H.S., Neto J.P.; Marimon B.S.",,2000-08-08T00:00:00,2000.0,8.0,8.0,,BR,Mato Grosso,Fazenda Tracajá,-51.074861,-13.027639,242.0,,,,PRESERVED_SPECIMEN,,,Myrtaceae,Myrcia,Myrcia splendens,Myrcia rostrata DC.,SYNONYM,Myrcia splendens (Sw.) DC.,db751f00-3b60-41b6-a929-ae8dac633d9c,,Casca com fissuras longitudinais. Flores de corola branca. Comum.[HABITAT=Cerrado s.s.],,,,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE,,Myrcia splendens (Sw.) DC.,Brazil,"(-23, -13]"
3758936379,UNEMAT,NX-FANEROGAMAS,BRA:UNEMAT:NX-FANEROGAMAS:2247,2247,R8187,"Ratter J.A., Bridgewater S.; Fonseca Filho J.",,1999-04-21T00:00:00,1999.0,4.0,21.0,,BR,Goiás,46 km from Nova Crixás on the road to Crixás (at gate of Faz. Sta Maria).,-50.133333,-14.4,350.0,,,,PRESERVED_SPECIMEN,,,Myrtaceae,Myrcia,Myrcia splendens,Myrcia rostrata DC.,SYNONYM,Myrcia splendens (Sw.) DC.,db751f00-3b60-41b6-a929-ae8dac633d9c,,With fawn bark splitting in vertical fissures.[HABITAT=Cerradão],,,,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE,,Myrcia splendens (Sw.) DC.,Brazil,"(-23, -13]"
3758936138,UNEMAT,NX-FANEROGAMAS,BRA:UNEMAT:NX-FANEROGAMAS:7039,7039,BS930,"Marimon B.S., Lima H.S.; Franczak D.D.",,2005-08-20T00:00:00,2005.0,8.0,20.0,,BR,Mato Grosso,Parque Estadual do Araguaia. Fazenda Nova Quênia.,-50.730472,-12.041472,,,,,PRESERVED_SPECIMEN,,,Myrtaceae,Myrcia,Myrcia splendens,Myrcia sellowiana Berg,SYNONYM,Myrcia splendens (Sw.) DC.,db751f00-3b60-41b6-a929-ae8dac633d9c,,Ocasional. Botões florais. Entrecasca vermelha.[HABITAT=Campo de Murundu.],,,,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE,,Myrcia splendens (Sw.) DC.,Brazil,"(-13, -3]"
3758935935,UNEMAT,NX-FANEROGAMAS,BRA:UNEMAT:NX-FANEROGAMAS:6542,6542,BS882,"Marimon B.S., Lima H.S.; Jancoski H.; Franczak D.D.; Estefanello D.; Lagos M.C.C.",,2004-07-31T00:00:00,2004.0,7.0,31.0,,BR,Mato Grosso,Parque Estadual do Araguaia,-50.921194,-12.308583,,,,,PRESERVED_SPECIMEN,,,Myrtaceae,Myrcia,Myrcia splendens,Myrcia sellowiana Berg,SYNONYM,Myrcia splendens (Sw.) DC.,db751f00-3b60-41b6-a929-ae8dac633d9c,,Ocasional. Botões florais. Casca com placas pequenas rígidas. Entrecasca vermelho sangue.[HABITAT=Cerrado s.s.],,,,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE,,Myrcia splendens (Sw.) DC.,Brazil,"(-13, -3]"
3758935849,UNEMAT,NX-FANEROGAMAS,BRA:UNEMAT:NX-FANEROGAMAS:2145,2145,ES249,"Lima E.S., Marimon B.S.",,1997-11-20T00:00:00,1997.0,11.0,20.0,,BR,Mato Grosso,"Pantanal do Rio Mortes, 6 km ao sul da Fazenda Porto do Sol.",-50.795,-12.001667,,,,,PRESERVED_SPECIMEN,,,Myrtaceae,Myrcia,Myrcia splendens,Myrcia sellowiana Berg,SYNONYM,Myrcia splendens (Sw.) DC.,db751f00-3b60-41b6-a929-ae8dac633d9c,,Comum.[HABITAT=Campo de Murundum.],,,,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE,,Myrcia splendens (Sw.) DC.,Brazil,"(-13, -3]"
3745680443,Universidade Federal dos Vales do Jequitinhonha e Mucuri,HDJF,BRA:UFVJM:HDJF:8427,8427,2,"Vodonis, SF",,2018-02-20T00:00:00,2018.0,2.0,20.0,,BR,Tocantins,"Área de Proteção Ambiental Lago de Palmas, próximo ao reservatório da Hidrelétrica Luís Eduardo Magalhães, estrada para Barrolândia.",-48.418611,-10.099167,,,,,PRESERVED_SPECIMEN,,,Myrtaceae,Myrcia,Myrcia splendens,Myrcia rostrata DC.,SYNONYM,Myrcia splendens (Sw.) DC.,eb63cc46-126f-43b2-9c3e-0f03a97e0638,,"Arbusto com 2,5 m. Coleta vegetativa.; Carrasco, Domínio cerrado",,,,False,True,,GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION,,Myrcia splendens (Sw.) DC.,Brazil,"(-13, -3]"
3711608556,UB,UB,BRA:UB:UB:217232,217232,s.n.,"Meira Junior, MS",,2019-12-14T00:00:00,2019.0,12.0,14.0,,BR,Mato Grosso,Área de influência do projeto de ferrovia EF-170 (MT/PA) - Ferrogrão.,-56.308611,-13.048333,378.0,,,,PRESERVED_SPECIMEN,,,Myrtaceae,Myrcia,Myrcia splendens,Myrcia rostrata DC.,SYNONYM,Myrcia splendens (Sw.) DC.,d82d5a18-0428-4e52-be16-f509153e8126,,"Árvore com DAP = 21cm, altura = 3,5m; Savana Florestada",,,,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,Myrcia splendens (Sw.) DC.,Brazil,"(-23, -13]"
3711605785,UB,UB,BRA:UB:UB:200864,200864,5557,"Ribas, OS; et al.",,2003-11-14T00:00:00,2003.0,11.0,14.0,,BR,Paraná,Fazenda Barbacena.,-51.856389,-23.865278,,,,,PRESERVED_SPECIMEN,,,Melastomataceae,Miconia,Miconia discolor,Miconia discolor DC.,ACCEPTED,Miconia discolor DC.,d82d5a18-0428-4e52-be16-f509153e8126,,"Arbusto 2,5m. Flor alva; Floresta estacional semidecídua",,,,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,Miconia punctata (Desr.) D. Don ex DC.,Brazil,"(-33, -23]"
3711598503,UB,UB,BRA:UB:UB:195570,195570,29,"Bezerra, KMG",,2011-09-27T00:00:00,2011.0,9.0,27.0,,BR,Distrito Federal,Estação Ecológica Águas Emendadas.,-47.626389,-15.573611,,,,,PRESERVED_SPECIMEN,,,Myrtaceae,Myrcia,Myrcia splendens,Myrcia sellowiana Berg,SYNONYM,Myrcia splendens (Sw.) DC.,d82d5a18-0428-4e52-be16-f509153e8126,,"Árvore ca. 4 m, ramos jovens indumentados. Botões verdes, flores brancas e inodoras, hipanto indumentado.; Borda de Cerradão",,,,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,Myrcia splendens (Sw.) DC.,Brazil,"(-23, -13]"
3711594597,UB,UB,BRA:UB:UB:197765,197765,224,"Vale, GD; et al.",,2006-12-04T00:00:00,2006.0,12.0,4.0,,BR,Distrito Federal,Fazenda Sucupira - próximo ao CAPRIL.,-47.929722,-15.779722,,,,,PRESERVED_SPECIMEN,,,Myrtaceae,Myrcia,Myrcia splendens,Myrcia rostrata DC.,SYNONYM,Myrcia splendens (Sw.) DC.,d82d5a18-0428-4e52-be16-f509153e8126,,"Participantes: Gabriel Damasco do Vale, Clarissa Gouveia Fontes, Juarez Pereira do Amaral.&nf;Patrocinadores: EMBRAPA - CENARGEN; Fruto imaturos verdes. Árvore com cerca de 3 m de altura; Grota (linha de drenagem)",,,,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,Myrcia splendens (Sw.) DC.,Brazil,"(-23, -13]"
3711593542,UB,UB,BRA:UB:UB:175596,175596,367,"Felfili, JM",,1997-11-15T00:00:00,1997.0,11.0,15.0,,BR,Goiás,Fazenda Santo Antônio.,-47.326389,-14.068889,,,,,PRESERVED_SPECIMEN,,,Myrtaceae,Myrcia,Myrcia splendens,Myrcia sellowiana Berg,SYNONYM,Myrcia splendens (Sw.) DC.,d82d5a18-0428-4e52-be16-f509153e8126,,Árvore ca. 7m de altura; tronco com casca gretada,,,,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,Myrcia splendens (Sw.) DC.,Brazil,"(-23, -13]"
3711593043,UB,UB,BRA:UB:UB:185718,185718,6255,"Mendonça, RC; Oliveira, FCA; Guimarães, LL; Cardoso, E",,2008-10-16T00:00:00,2008.0,10.0,16.0,,BR,Tocantins,Bacia do Tocantins. Sub-bacia do Rio Balsas.,-47.535555,-11.145,486.0,,,,PRESERVED_SPECIMEN,,,Myrtaceae,Myrcia,Myrcia splendens,Myrcia sellowiana Berg,SYNONYM,Myrcia splendens (Sw.) DC.,d82d5a18-0428-4e52-be16-f509153e8126,,"Árvore heliófila, 11m altura e 30cm DAP. Tronco com casca lisa. Folha cartácea discolor verde. Flor com cálice verde e corola creme. Fruto imaturo amarelo-avermelhado; Solo arenoso. Relevo plano. Cerradão",,,,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,Myrcia splendens (Sw.) DC.,Brazil,"(-13, -3]"
3711591716,UB,UB,BRA:UB:UB:179221,179221,9047,"Heringer, EP",,1962-10-15T00:00:00,1962.0,10.0,15.0,,BR,Distrito Federal,D.N.E.R.,-47.929722,-15.779722,,,,,PRESERVED_SPECIMEN,,,Myrtaceae,Myrcia,Myrcia splendens,Myrcia magnoliifolia DC.,SYNONYM,Myrcia splendens (Sw.) DC.,d82d5a18-0428-4e52-be16-f509153e8126,,Árvore; Mata,,,,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,Myrcia splendens (Sw.) DC.,Brazil,"(-23, -13]"
3711590663,UB,UB,BRA:UB:UB:177952,177952,3562,"Goodland, R",,1967-07-28T00:00:00,1967.0,7.0,28.0,,BR,Minas Gerais,57 km South of Uberlândia on highway BR-106.,-48.277222,-18.918611,,,,,PRESERVED_SPECIMEN,,,Myrtaceae,Myrcia,Myrcia splendens,Myrcia rostrata DC.,SYNONYM,Myrcia splendens (Sw.) DC.,d82d5a18-0428-4e52-be16-f509153e8126,,"Voucher specimen for phytosociological survey, taken from Stand 216.; Xeromorphic vegetation varying in density from open scrub to savanna (cerrado to campo cerrado)",,,,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,Myrcia splendens (Sw.) DC.,Brazil,"(-23, -13]"
3711590540,UB,UB,BRA:UB:UB:175521,175521,622,"Santos, MF; Borges, LM; Watanabe, MTC",,2010-12-16T00:00:00,2010.0,12.0,16.0,,BR,Distrito Federal,"Fazenda Água Limpa. Na beira da estrada, próximo cabeceira do córrego Capetinga.",-47.944444,-15.959444,1079.0,,,,PRESERVED_SPECIMEN,,,Myrtaceae,Myrcia,Myrcia splendens,Myrcia sellowiana Berg,SYNONYM,Myrcia splendens (Sw.) DC.,d82d5a18-0428-4e52-be16-f509153e8126,,"Arvoreta, 1,7m. Gema ocre. Ramo maduro com descamação cinza, parte descamada avermelhada, ramo imaturo esverdeado com pilosidade ocre. Folha cartácea com pilosidade ocre. Ráquis da inflorescência verde. Brácteas e bractéolas verdes, com pilosidade oc",,,,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,Myrcia splendens (Sw.) DC.,Brazil,"(-23, -13]"
3711588515,UB,UB,BRA:UB:UB:175590,175590,7,"Barreto, R; Taxonomy Class of Universidade de Brasília",,2003-10-25T00:00:00,2003.0,10.0,25.0,,BR,Distrito Federal,Lago Sul. Jardim Botâncio de Brasília.,-47.833333,-15.866667,1070.0,,,,PRESERVED_SPECIMEN,,,Myrtaceae,Myrcia,Myrcia splendens,Myrcia rostrata DC.,SYNONYM,Myrcia splendens (Sw.) DC.,d82d5a18-0428-4e52-be16-f509153e8126,,Sub-arbusto 30cm. Flores verdes fechadas. Presença de aroma; Beira da estrada de terra,,,,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,Myrcia splendens (Sw.) DC.,Brazil,"(-23, -13]"
3711584851,UB,UB,BRA:UB:UB:182427,182427,703,"Lucas, EJ; et al.",,2006-11-25T00:00:00,2006.0,11.0,25.0,,BR,Minas Gerais,Parque Estadual da Serra do Brigadeiro.,-42.486944,-20.724167,1240.0,,,,PRESERVED_SPECIMEN,,,Myrtaceae,Myrcia,Myrcia splendens,Myrcia oocarpa Cambess.,SYNONYM,Myrcia splendens (Sw.) DC.,d82d5a18-0428-4e52-be16-f509153e8126,,"Árvore de c. 25m de altura, inflorescênica prateada; Floresta Ombrófila densa",,,,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,Myrcia splendens (Sw.) DC.,Brazil,"(-23, -13]"
3711583250,UB,UB,BRA:UB:UB:169853,169853,235,"Carvalho, FJ; et al.",,2010-11-12T00:00:00,2010.0,11.0,12.0,,BR,Distrito Federal,Lago Sul. EE JBB ( estrada para o viveiro).,-47.929722,-15.779722,,,,,PRESERVED_SPECIMEN,,,Myrtaceae,Myrcia,Myrcia splendens,Myrcia rostrata DC.,SYNONYM,Myrcia splendens (Sw.) DC.,d82d5a18-0428-4e52-be16-f509153e8126,,"Inflorescência branca, botões creme.",,,,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,Myrcia splendens (Sw.) DC.,Brazil,"(-23, -13]"
3711581204,UB,UB,BRA:UB:UB:168727,168727,8179,"Pott, A",,1999-10-29T00:00:00,1999.0,10.0,29.0,,BR,Mato Grosso do Sul,"Antiga sede da fazenda Água limpa, corrego Água limpa.",-53.9,-18.216667,,,,,PRESERVED_SPECIMEN,,,Myrtaceae,Myrcia,Myrcia regnelliana,Myrcia regnelliana Berg,ACCEPTED,Myrcia regnelliana Berg,d82d5a18-0428-4e52-be16-f509153e8126,,"Árvore ou arvoreta 5m alt., casca c/ cortiça grossa. Flor creme.; Remanescente de cerradão, solo arenoso higromórfico",,,,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,Myrcia splendens (Sw.) DC.,Brazil,"(-23, -13]"
3711578822,UB,UB,BRA:UB:UB:161603,161603,581,"Faria, JEQ; Campos, LZO; Ibrahim, M; Martins, RC; Caires, CS; Meneguzzo, TEC; Souza, LF",,2009-09-04T00:00:00,2009.0,9.0,4.0,,BR,Goiás,"Coletado na fazenda Sobradinho ao lado do sítio das Palmeiras, próximo ao córrego Boró.",-51.883889,-17.2775,775.0,,,,PRESERVED_SPECIMEN,,,Myrtaceae,Myrcia,Myrcia splendens,Myrcia sellowiana Berg,SYNONYM,Myrcia splendens (Sw.) DC.,d82d5a18-0428-4e52-be16-f509153e8126,,"Solo areno-argiloso, relevo ondulado; Arvoreta ca. de 2,5 m de altura, botões florais; Cerradão",,,,False,True,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,Myrcia splendens (Sw.) DC.,Brazil,"(-23, -13]"
